block_id,vol_id,tile_idx,d,h,w,density,target,path
4318,539,6,14,14,14,0.955175,GPU,blocks/blk_0004318.npy
4319,539,7,14,14,14,0.745991,GPU,blocks/blk_0004319.npy
4320,540,0,14,14,14,1.000000,GPU,blocks/blk_0004320.npy
4321,540,1,14,14,14,0.933309,GPU,blocks/blk_0004321.npy
4322,540,2,14,14,14,0.998907,GPU,blocks/blk_0004322.npy
4323,540,3,14,14,14,0.970481,GPU,blocks/blk_0004323.npy
4324,540,4,14,14,14,0.944971,GPU,blocks/blk_0004324.npy
4325,540,5,14,14,14,0.579082,GPU,blocks/blk_0004325.npy
4326,540,6,14,14,14,0.966472,GPU,blocks/blk_0004326.npy
4327,540,7,14,14,14,0.688047,GPU,blocks/blk_0004327.npy
4328,541,0,14,14,14,1.000000,GPU,blocks/blk_0004328.npy
4329,541,1,14,14,14,1.000000,GPU,blocks/blk_0004329.npy
4330,541,2,14,14,14,0.999636,GPU,blocks/blk_0004330.npy
4331,541,3,14,14,14,1.000000,GPU,blocks/blk_0004331.npy
4332,541,4,14,14,14,0.991983,GPU,blocks/blk_0004332.npy
4333,541,5,14,14,14,0.995991,GPU,blocks/blk_0004333.npy
4334,541,6,14,14,14,0.989431,GPU,blocks/blk_0004334.npy
4335,541,7,14,14,14,0.983236,GPU,blocks/blk_0004335.npy
4336,542,0,14,14,14,1.000000,GPU,blocks/blk_0004336.npy
4337,542,1,14,14,14,1.000000,GPU,blocks/blk_0004337.npy
4338,542,2,14,14,14,0.549927,GPU,blocks/blk_0004338.npy
4339,542,3,14,14,14,0.678207,GPU,blocks/blk_0004339.npy
4340,542,4,14,14,14,1.000000,GPU,blocks/blk_0004340.npy
4341,542,5,14,14,14,1.000000,GPU,blocks/blk_0004341.npy
4342,542,6,14,14,14,0.887391,GPU,blocks/blk_0004342.npy
4343,542,7,14,14,14,0.952988,GPU,blocks/blk_0004343.npy
4344,543,0,14,14,14,0.999636,GPU,blocks/blk_0004344.npy
4345,543,1,14,14,14,1.000000,GPU,blocks/blk_0004345.npy
4346,543,2,14,14,14,1.000000,GPU,blocks/blk_0004346.npy
4347,543,3,14,14,14,0.999636,GPU,blocks/blk_0004347.npy
4348,543,4,14,14,14,1.000000,GPU,blocks/blk_0004348.npy
4349,543,5,14,14,14,1.000000,GPU,blocks/blk_0004349.npy
4350,543,6,14,14,14,1.000000,GPU,blocks/blk_0004350.npy
4351,543,7,14,14,14,1.000000,GPU,blocks/blk_0004351.npy
4352,544,0,14,14,14,0.993440,GPU,blocks/blk_0004352.npy
4353,544,1,14,14,14,0.987974,GPU,blocks/blk_0004353.npy
4354,544,2,14,14,14,0.991254,GPU,blocks/blk_0004354.npy
4355,544,3,14,14,14,0.985058,GPU,blocks/blk_0004355.npy
4356,544,4,14,14,14,0.979227,GPU,blocks/blk_0004356.npy
4357,544,5,14,14,14,0.999271,GPU,blocks/blk_0004357.npy
4358,544,6,14,14,14,0.945700,GPU,blocks/blk_0004358.npy
4359,544,7,14,14,14,0.974854,GPU,blocks/blk_0004359.npy
4360,545,0,14,14,14,0.353499,GPU,blocks/blk_0004360.npy
4361,545,1,14,14,14,0.282434,CPU,blocks/blk_0004361.npy
4362,545,2,14,14,14,0.989067,GPU,blocks/blk_0004362.npy
4363,545,3,14,14,14,0.667638,GPU,blocks/blk_0004363.npy
4364,545,4,14,14,14,0.550656,GPU,blocks/blk_0004364.npy
4365,545,5,14,14,14,0.565233,GPU,blocks/blk_0004365.npy
4366,545,6,14,14,14,1.000000,GPU,blocks/blk_0004366.npy
4367,545,7,14,14,14,0.724854,GPU,blocks/blk_0004367.npy
4368,546,0,14,14,14,0.998907,GPU,blocks/blk_0004368.npy
4369,546,1,14,14,14,1.000000,GPU,blocks/blk_0004369.npy
4370,546,2,14,14,14,1.000000,GPU,blocks/blk_0004370.npy
4371,546,3,14,14,14,1.000000,GPU,blocks/blk_0004371.npy
4372,546,4,14,14,14,0.998178,GPU,blocks/blk_0004372.npy
4373,546,5,14,14,14,1.000000,GPU,blocks/blk_0004373.npy
4374,546,6,14,14,14,0.998907,GPU,blocks/blk_0004374.npy
4375,546,7,14,14,14,0.999636,GPU,blocks/blk_0004375.npy
4376,547,0,14,14,14,1.000000,GPU,blocks/blk_0004376.npy
4377,547,1,14,14,14,1.000000,GPU,blocks/blk_0004377.npy
4378,547,2,14,14,14,1.000000,GPU,blocks/blk_0004378.npy
4379,547,3,14,14,14,1.000000,GPU,blocks/blk_0004379.npy
4380,547,4,14,14,14,0.998907,GPU,blocks/blk_0004380.npy
4381,547,5,14,14,14,0.999636,GPU,blocks/blk_0004381.npy
4382,547,6,14,14,14,1.000000,GPU,blocks/blk_0004382.npy
4383,547,7,14,14,14,1.000000,GPU,blocks/blk_0004383.npy
4384,548,0,14,14,14,0.945700,GPU,blocks/blk_0004384.npy
4385,548,1,14,14,14,0.900146,GPU,blocks/blk_0004385.npy
4386,548,2,14,14,14,0.754738,GPU,blocks/blk_0004386.npy
4387,548,3,14,14,14,0.809767,GPU,blocks/blk_0004387.npy
4388,548,4,14,14,14,0.517128,GPU,blocks/blk_0004388.npy
4389,548,5,14,14,14,0.394679,GPU,blocks/blk_0004389.npy
4390,548,6,14,14,14,0.469023,GPU,blocks/blk_0004390.npy
4391,548,7,14,14,14,0.439869,GPU,blocks/blk_0004391.npy
4392,549,0,14,14,14,1.000000,GPU,blocks/blk_0004392.npy
4393,549,1,14,14,14,1.000000,GPU,blocks/blk_0004393.npy
4394,549,2,14,14,14,0.981778,GPU,blocks/blk_0004394.npy
4395,549,3,14,14,14,0.998178,GPU,blocks/blk_0004395.npy
4396,549,4,14,14,14,1.000000,GPU,blocks/blk_0004396.npy
4397,549,5,14,14,14,1.000000,GPU,blocks/blk_0004397.npy
4398,549,6,14,14,14,1.000000,GPU,blocks/blk_0004398.npy
4399,549,7,14,14,14,1.000000,GPU,blocks/blk_0004399.npy
4400,550,0,14,14,14,0.984329,GPU,blocks/blk_0004400.npy
4401,550,1,14,14,14,0.846939,GPU,blocks/blk_0004401.npy
4402,550,2,14,14,14,0.483601,GPU,blocks/blk_0004402.npy
4403,550,3,14,14,14,0.488703,GPU,blocks/blk_0004403.npy
4404,550,4,14,14,14,0.959913,GPU,blocks/blk_0004404.npy
4405,550,5,14,14,14,0.890306,GPU,blocks/blk_0004405.npy
4406,550,6,14,14,14,0.629373,GPU,blocks/blk_0004406.npy
4407,550,7,14,14,14,0.744898,GPU,blocks/blk_0004407.npy
4408,551,0,14,14,14,1.000000,GPU,blocks/blk_0004408.npy
4409,551,1,14,14,14,0.988703,GPU,blocks/blk_0004409.npy
4410,551,2,14,14,14,1.000000,GPU,blocks/blk_0004410.npy
4411,551,3,14,14,14,0.999271,GPU,blocks/blk_0004411.npy
4412,551,4,14,14,14,0.998907,GPU,blocks/blk_0004412.npy
4413,551,5,14,14,14,0.989796,GPU,blocks/blk_0004413.npy
4414,551,6,14,14,14,0.998542,GPU,blocks/blk_0004414.npy
4415,551,7,14,14,14,1.000000,GPU,blocks/blk_0004415.npy
4416,552,0,14,14,14,0.996356,GPU,blocks/blk_0004416.npy
4417,552,1,14,14,14,0.976676,GPU,blocks/blk_0004417.npy
4418,552,2,14,14,14,0.986880,GPU,blocks/blk_0004418.npy
4419,552,3,14,14,14,0.971210,GPU,blocks/blk_0004419.npy
4420,552,4,14,14,14,0.981778,GPU,blocks/blk_0004420.npy
4421,552,5,14,14,14,0.887026,GPU,blocks/blk_0004421.npy
4422,552,6,14,14,14,0.986516,GPU,blocks/blk_0004422.npy
4423,552,7,14,14,14,0.938776,GPU,blocks/blk_0004423.npy
4424,553,0,14,14,14,0.975948,GPU,blocks/blk_0004424.npy
4425,553,1,14,14,14,0.993076,GPU,blocks/blk_0004425.npy
4426,553,2,14,14,14,0.899781,GPU,blocks/blk_0004426.npy
4427,553,3,14,14,14,0.979592,GPU,blocks/blk_0004427.npy
4428,553,4,14,14,14,0.980321,GPU,blocks/blk_0004428.npy
4429,553,5,14,14,14,0.934767,GPU,blocks/blk_0004429.npy
4430,553,6,14,14,14,0.761662,GPU,blocks/blk_0004430.npy
4431,553,7,14,14,14,0.732507,GPU,blocks/blk_0004431.npy
4432,554,0,14,14,14,0.926020,GPU,blocks/blk_0004432.npy
4433,554,1,14,14,14,0.760933,GPU,blocks/blk_0004433.npy
4434,554,2,14,14,14,0.935131,GPU,blocks/blk_0004434.npy
4435,554,3,14,14,14,0.843294,GPU,blocks/blk_0004435.npy
4436,554,4,14,14,14,1.000000,GPU,blocks/blk_0004436.npy
4437,554,5,14,14,14,0.800656,GPU,blocks/blk_0004437.npy
4438,554,6,14,14,14,0.990160,GPU,blocks/blk_0004438.npy
4439,554,7,14,14,14,0.986880,GPU,blocks/blk_0004439.npy
4440,555,0,14,14,14,1.000000,GPU,blocks/blk_0004440.npy
4441,555,1,14,14,14,0.987245,GPU,blocks/blk_0004441.npy
4442,555,2,14,14,14,1.000000,GPU,blocks/blk_0004442.npy
4443,555,3,14,14,14,0.984694,GPU,blocks/blk_0004443.npy
4444,555,4,14,14,14,0.986152,GPU,blocks/blk_0004444.npy
4445,555,5,14,14,14,0.991983,GPU,blocks/blk_0004445.npy
4446,555,6,14,14,14,0.992347,GPU,blocks/blk_0004446.npy
4447,555,7,14,14,14,0.892128,GPU,blocks/blk_0004447.npy
4448,556,0,14,14,14,0.998178,GPU,blocks/blk_0004448.npy
4449,556,1,14,14,14,0.686589,GPU,blocks/blk_0004449.npy
4450,556,2,14,14,14,0.890671,GPU,blocks/blk_0004450.npy
4451,556,3,14,14,14,0.843659,GPU,blocks/blk_0004451.npy
4452,556,4,14,14,14,0.998178,GPU,blocks/blk_0004452.npy
4453,556,5,14,14,14,0.598761,GPU,blocks/blk_0004453.npy
4454,556,6,14,14,14,0.880831,GPU,blocks/blk_0004454.npy
4455,556,7,14,14,14,0.899417,GPU,blocks/blk_0004455.npy
4456,557,0,14,14,14,1.000000,GPU,blocks/blk_0004456.npy
4457,557,1,14,14,14,1.000000,GPU,blocks/blk_0004457.npy
4458,557,2,14,14,14,0.794825,GPU,blocks/blk_0004458.npy
4459,557,3,14,14,14,0.893222,GPU,blocks/blk_0004459.npy
4460,557,4,14,14,14,1.000000,GPU,blocks/blk_0004460.npy
4461,557,5,14,14,14,1.000000,GPU,blocks/blk_0004461.npy
4462,557,6,14,14,14,0.609329,GPU,blocks/blk_0004462.npy
4463,557,7,14,14,14,0.856414,GPU,blocks/blk_0004463.npy
4464,558,0,14,14,14,0.895773,GPU,blocks/blk_0004464.npy
4465,558,1,14,14,14,0.807216,GPU,blocks/blk_0004465.npy
4466,558,2,14,14,14,0.991983,GPU,blocks/blk_0004466.npy
4467,558,3,14,14,14,0.756560,GPU,blocks/blk_0004467.npy
4468,558,4,14,14,14,0.961370,GPU,blocks/blk_0004468.npy
4469,558,5,14,14,14,0.973397,GPU,blocks/blk_0004469.npy
4470,558,6,14,14,14,1.000000,GPU,blocks/blk_0004470.npy
4471,558,7,14,14,14,0.743440,GPU,blocks/blk_0004471.npy
4472,559,0,14,14,14,0.893222,GPU,blocks/blk_0004472.npy
4473,559,1,14,14,14,0.858601,GPU,blocks/blk_0004473.npy
4474,559,2,14,14,14,0.980321,GPU,blocks/blk_0004474.npy
4475,559,3,14,14,14,0.678207,GPU,blocks/blk_0004475.npy
4476,559,4,14,14,14,0.950437,GPU,blocks/blk_0004476.npy
4477,559,5,14,14,14,0.940598,GPU,blocks/blk_0004477.npy
4478,559,6,14,14,14,0.998907,GPU,blocks/blk_0004478.npy
4479,559,7,14,14,14,0.726676,GPU,blocks/blk_0004479.npy
4480,560,0,14,14,14,0.916910,GPU,blocks/blk_0004480.npy
4481,560,1,14,14,14,0.739067,GPU,blocks/blk_0004481.npy
4482,560,2,14,14,14,0.782799,GPU,blocks/blk_0004482.npy
4483,560,3,14,14,14,0.862609,GPU,blocks/blk_0004483.npy
4484,560,4,14,14,14,0.927843,GPU,blocks/blk_0004484.npy
4485,560,5,14,14,14,0.678936,GPU,blocks/blk_0004485.npy
4486,560,6,14,14,14,0.610787,GPU,blocks/blk_0004486.npy
4487,560,7,14,14,14,0.599125,GPU,blocks/blk_0004487.npy
4488,561,0,14,14,14,1.000000,GPU,blocks/blk_0004488.npy
4489,561,1,14,14,14,1.000000,GPU,blocks/blk_0004489.npy
4490,561,2,14,14,14,0.819242,GPU,blocks/blk_0004490.npy
4491,561,3,14,14,14,0.855685,GPU,blocks/blk_0004491.npy
4492,561,4,14,14,14,1.000000,GPU,blocks/blk_0004492.npy
4493,561,5,14,14,14,1.000000,GPU,blocks/blk_0004493.npy
4494,561,6,14,14,14,0.997449,GPU,blocks/blk_0004494.npy
4495,561,7,14,14,14,1.000000,GPU,blocks/blk_0004495.npy
4496,562,0,14,14,14,0.769315,GPU,blocks/blk_0004496.npy
4497,562,1,14,14,14,0.958455,GPU,blocks/blk_0004497.npy
4498,562,2,14,14,14,0.922376,GPU,blocks/blk_0004498.npy
4499,562,3,14,14,14,0.940962,GPU,blocks/blk_0004499.npy
4500,562,4,14,14,14,0.967930,GPU,blocks/blk_0004500.npy
4501,562,5,14,14,14,1.000000,GPU,blocks/blk_0004501.npy
4502,562,6,14,14,14,0.915816,GPU,blocks/blk_0004502.npy
4503,562,7,14,14,14,0.984694,GPU,blocks/blk_0004503.npy
4504,563,0,14,14,14,0.999636,GPU,blocks/blk_0004504.npy
4505,563,1,14,14,14,0.998542,GPU,blocks/blk_0004505.npy
4506,563,2,14,14,14,1.000000,GPU,blocks/blk_0004506.npy
4507,563,3,14,14,14,0.977770,GPU,blocks/blk_0004507.npy
4508,563,4,14,14,14,1.000000,GPU,blocks/blk_0004508.npy
4509,563,5,14,14,14,0.998907,GPU,blocks/blk_0004509.npy
4510,563,6,14,14,14,0.997813,GPU,blocks/blk_0004510.npy
4511,563,7,14,14,14,0.998907,GPU,blocks/blk_0004511.npy
4512,564,0,14,14,14,0.969388,GPU,blocks/blk_0004512.npy
4513,564,1,14,14,14,0.986152,GPU,blocks/blk_0004513.npy
4514,564,2,14,14,14,0.993440,GPU,blocks/blk_0004514.npy
4515,564,3,14,14,14,0.994898,GPU,blocks/blk_0004515.npy
4516,564,4,14,14,14,0.989796,GPU,blocks/blk_0004516.npy
4517,564,5,14,14,14,0.991254,GPU,blocks/blk_0004517.npy
4518,564,6,14,14,14,0.994169,GPU,blocks/blk_0004518.npy
4519,564,7,14,14,14,0.995991,GPU,blocks/blk_0004519.npy
4520,565,0,14,14,14,0.995991,GPU,blocks/blk_0004520.npy
4521,565,1,14,14,14,0.994169,GPU,blocks/blk_0004521.npy
4522,565,2,14,14,14,0.950802,GPU,blocks/blk_0004522.npy
4523,565,3,14,14,14,0.987609,GPU,blocks/blk_0004523.npy
4524,565,4,14,14,14,1.000000,GPU,blocks/blk_0004524.npy
4525,565,5,14,14,14,1.000000,GPU,blocks/blk_0004525.npy
4526,565,6,14,14,14,0.977041,GPU,blocks/blk_0004526.npy
4527,565,7,14,14,14,0.998542,GPU,blocks/blk_0004527.npy
4528,566,0,14,14,14,0.998907,GPU,blocks/blk_0004528.npy
4529,566,1,14,14,14,0.999636,GPU,blocks/blk_0004529.npy
4530,566,2,14,14,14,0.998907,GPU,blocks/blk_0004530.npy
4531,566,3,14,14,14,0.999271,GPU,blocks/blk_0004531.npy
4532,566,4,14,14,14,0.997085,GPU,blocks/blk_0004532.npy
4533,566,5,14,14,14,0.997085,GPU,blocks/blk_0004533.npy
4534,566,6,14,14,14,0.998542,GPU,blocks/blk_0004534.npy
4535,566,7,14,14,14,0.998542,GPU,blocks/blk_0004535.npy
4536,567,0,14,14,14,1.000000,GPU,blocks/blk_0004536.npy
4537,567,1,14,14,14,0.880466,GPU,blocks/blk_0004537.npy
4538,567,2,14,14,14,0.977770,GPU,blocks/blk_0004538.npy
4539,567,3,14,14,14,0.335641,GPU,blocks/blk_0004539.npy
4540,567,4,14,14,14,1.000000,GPU,blocks/blk_0004540.npy
4541,567,5,14,14,14,0.838192,GPU,blocks/blk_0004541.npy
4542,567,6,14,14,14,0.971939,GPU,blocks/blk_0004542.npy
4543,567,7,14,14,14,0.522595,GPU,blocks/blk_0004543.npy
4544,568,0,14,14,14,1.000000,GPU,blocks/blk_0004544.npy
4545,568,1,14,14,14,1.000000,GPU,blocks/blk_0004545.npy
4546,568,2,14,14,14,1.000000,GPU,blocks/blk_0004546.npy
4547,568,3,14,14,14,1.000000,GPU,blocks/blk_0004547.npy
4548,568,4,14,14,14,1.000000,GPU,blocks/blk_0004548.npy
4549,568,5,14,14,14,1.000000,GPU,blocks/blk_0004549.npy
4550,568,6,14,14,14,1.000000,GPU,blocks/blk_0004550.npy
4551,568,7,14,14,14,0.999636,GPU,blocks/blk_0004551.npy
4552,569,0,14,14,14,0.997813,GPU,blocks/blk_0004552.npy
4553,569,1,14,14,14,0.994898,GPU,blocks/blk_0004553.npy
4554,569,2,14,14,14,0.999271,GPU,blocks/blk_0004554.npy
4555,569,3,14,14,14,0.998907,GPU,blocks/blk_0004555.npy
4556,569,4,14,14,14,0.999271,GPU,blocks/blk_0004556.npy
4557,569,5,14,14,14,0.998542,GPU,blocks/blk_0004557.npy
4558,569,6,14,14,14,0.998178,GPU,blocks/blk_0004558.npy
4559,569,7,14,14,14,0.998542,GPU,blocks/blk_0004559.npy
4560,570,0,14,14,14,0.999636,GPU,blocks/blk_0004560.npy
4561,570,1,14,14,14,1.000000,GPU,blocks/blk_0004561.npy
4562,570,2,14,14,14,0.998907,GPU,blocks/blk_0004562.npy
4563,570,3,14,14,14,1.000000,GPU,blocks/blk_0004563.npy
4564,570,4,14,14,14,0.997813,GPU,blocks/blk_0004564.npy
4565,570,5,14,14,14,1.000000,GPU,blocks/blk_0004565.npy
4566,570,6,14,14,14,1.000000,GPU,blocks/blk_0004566.npy
4567,570,7,14,14,14,1.000000,GPU,blocks/blk_0004567.npy
4568,571,0,14,14,14,0.999636,GPU,blocks/blk_0004568.npy
4569,571,1,14,14,14,1.000000,GPU,blocks/blk_0004569.npy
4570,571,2,14,14,14,1.000000,GPU,blocks/blk_0004570.npy
4571,571,3,14,14,14,0.999271,GPU,blocks/blk_0004571.npy
4572,571,4,14,14,14,1.000000,GPU,blocks/blk_0004572.npy
4573,571,5,14,14,14,1.000000,GPU,blocks/blk_0004573.npy
4574,571,6,14,14,14,1.000000,GPU,blocks/blk_0004574.npy
4575,571,7,14,14,14,1.000000,GPU,blocks/blk_0004575.npy
4576,572,0,14,14,14,1.000000,GPU,blocks/blk_0004576.npy
4577,572,1,14,14,14,1.000000,GPU,blocks/blk_0004577.npy
4578,572,2,14,14,14,0.984694,GPU,blocks/blk_0004578.npy
4579,572,3,14,14,14,0.993076,GPU,blocks/blk_0004579.npy
4580,572,4,14,14,14,1.000000,GPU,blocks/blk_0004580.npy
4581,572,5,14,14,14,1.000000,GPU,blocks/blk_0004581.npy
4582,572,6,14,14,14,0.997085,GPU,blocks/blk_0004582.npy
4583,572,7,14,14,14,1.000000,GPU,blocks/blk_0004583.npy
4584,573,0,14,14,14,1.000000,GPU,blocks/blk_0004584.npy
4585,573,1,14,14,14,0.919096,GPU,blocks/blk_0004585.npy
4586,573,2,14,14,14,1.000000,GPU,blocks/blk_0004586.npy
4587,573,3,14,14,14,0.999636,GPU,blocks/blk_0004587.npy
4588,573,4,14,14,14,0.999271,GPU,blocks/blk_0004588.npy
4589,573,5,14,14,14,0.870262,GPU,blocks/blk_0004589.npy
4590,573,6,14,14,14,0.969752,GPU,blocks/blk_0004590.npy
4591,573,7,14,14,14,0.905248,GPU,blocks/blk_0004591.npy
4592,574,0,14,14,14,0.892493,GPU,blocks/blk_0004592.npy
4593,574,1,14,14,14,0.644315,GPU,blocks/blk_0004593.npy
4594,574,2,14,14,14,0.704082,GPU,blocks/blk_0004594.npy
4595,574,3,14,14,14,0.658528,GPU,blocks/blk_0004595.npy
4596,574,4,14,14,14,0.709184,GPU,blocks/blk_0004596.npy
4597,574,5,14,14,14,0.741983,GPU,blocks/blk_0004597.npy
4598,574,6,14,14,14,0.694242,GPU,blocks/blk_0004598.npy
4599,574,7,14,14,14,0.805758,GPU,blocks/blk_0004599.npy
4600,575,0,14,14,14,0.666545,GPU,blocks/blk_0004600.npy
4601,575,1,14,14,14,0.620262,GPU,blocks/blk_0004601.npy
4602,575,2,14,14,14,0.182216,CPU,blocks/blk_0004602.npy
4603,575,3,14,14,14,0.020773,CPU,blocks/blk_0004603.npy
4604,575,4,14,14,14,0.798105,GPU,blocks/blk_0004604.npy
4605,575,5,14,14,14,0.525510,GPU,blocks/blk_0004605.npy
4606,575,6,14,14,14,0.422741,GPU,blocks/blk_0004606.npy
4607,575,7,14,14,14,0.056851,CPU,blocks/blk_0004607.npy
4608,576,0,14,14,14,1.000000,GPU,blocks/blk_0004608.npy
4609,576,1,14,14,14,1.000000,GPU,blocks/blk_0004609.npy
4610,576,2,14,14,14,1.000000,GPU,blocks/blk_0004610.npy
4611,576,3,14,14,14,0.998542,GPU,blocks/blk_0004611.npy
4612,576,4,14,14,14,1.000000,GPU,blocks/blk_0004612.npy
4613,576,5,14,14,14,0.995991,GPU,blocks/blk_0004613.npy
4614,576,6,14,14,14,1.000000,GPU,blocks/blk_0004614.npy
4615,576,7,14,14,14,1.000000,GPU,blocks/blk_0004615.npy
4616,577,0,14,14,14,1.000000,GPU,blocks/blk_0004616.npy
4617,577,1,14,14,14,1.000000,GPU,blocks/blk_0004617.npy
4618,577,2,14,14,14,0.999271,GPU,blocks/blk_0004618.npy
4619,577,3,14,14,14,1.000000,GPU,blocks/blk_0004619.npy
4620,577,4,14,14,14,0.999271,GPU,blocks/blk_0004620.npy
4621,577,5,14,14,14,1.000000,GPU,blocks/blk_0004621.npy
4622,577,6,14,14,14,1.000000,GPU,blocks/blk_0004622.npy
4623,577,7,14,14,14,0.999271,GPU,blocks/blk_0004623.npy
4624,578,0,14,14,14,0.998907,GPU,blocks/blk_0004624.npy
4625,578,1,14,14,14,1.000000,GPU,blocks/blk_0004625.npy
4626,578,2,14,14,14,0.970481,GPU,blocks/blk_0004626.npy
4627,578,3,14,14,14,0.997449,GPU,blocks/blk_0004627.npy
4628,578,4,14,14,14,0.998178,GPU,blocks/blk_0004628.npy
4629,578,5,14,14,14,0.998907,GPU,blocks/blk_0004629.npy
4630,578,6,14,14,14,0.993805,GPU,blocks/blk_0004630.npy
4631,578,7,14,14,14,0.998178,GPU,blocks/blk_0004631.npy
4632,579,0,14,14,14,1.000000,GPU,blocks/blk_0004632.npy
4633,579,1,14,14,14,1.000000,GPU,blocks/blk_0004633.npy
4634,579,2,14,14,14,1.000000,GPU,blocks/blk_0004634.npy
4635,579,3,14,14,14,0.997813,GPU,blocks/blk_0004635.npy
4636,579,4,14,14,14,1.000000,GPU,blocks/blk_0004636.npy
4637,579,5,14,14,14,1.000000,GPU,blocks/blk_0004637.npy
4638,579,6,14,14,14,1.000000,GPU,blocks/blk_0004638.npy
4639,579,7,14,14,14,0.998542,GPU,blocks/blk_0004639.npy
4640,580,0,14,14,14,0.986880,GPU,blocks/blk_0004640.npy
4641,580,1,14,14,14,0.999271,GPU,blocks/blk_0004641.npy
4642,580,2,14,14,14,0.936224,GPU,blocks/blk_0004642.npy
4643,580,3,14,14,14,0.987609,GPU,blocks/blk_0004643.npy
4644,580,4,14,14,14,0.997449,GPU,blocks/blk_0004644.npy
4645,580,5,14,14,14,0.998542,GPU,blocks/blk_0004645.npy
4646,580,6,14,14,14,0.986516,GPU,blocks/blk_0004646.npy
4647,580,7,14,14,14,0.999636,GPU,blocks/blk_0004647.npy
4648,581,0,14,14,14,0.997085,GPU,blocks/blk_0004648.npy
4649,581,1,14,14,14,1.000000,GPU,blocks/blk_0004649.npy
4650,581,2,14,14,14,1.000000,GPU,blocks/blk_0004650.npy
4651,581,3,14,14,14,0.991983,GPU,blocks/blk_0004651.npy
4652,581,4,14,14,14,0.998907,GPU,blocks/blk_0004652.npy
4653,581,5,14,14,14,0.987245,GPU,blocks/blk_0004653.npy
4654,581,6,14,14,14,1.000000,GPU,blocks/blk_0004654.npy
4655,581,7,14,14,14,0.965743,GPU,blocks/blk_0004655.npy
4656,582,0,14,14,14,0.561589,GPU,blocks/blk_0004656.npy
4657,582,1,14,14,14,0.793367,GPU,blocks/blk_0004657.npy
4658,582,2,14,14,14,0.937682,GPU,blocks/blk_0004658.npy
4659,582,3,14,14,14,0.842930,GPU,blocks/blk_0004659.npy
4660,582,4,14,14,14,0.589650,GPU,blocks/blk_0004660.npy
4661,582,5,14,14,14,0.513848,GPU,blocks/blk_0004661.npy
4662,582,6,14,14,14,0.965743,GPU,blocks/blk_0004662.npy
4663,582,7,14,14,14,0.657070,GPU,blocks/blk_0004663.npy
4664,583,0,14,14,14,1.000000,GPU,blocks/blk_0004664.npy
4665,583,1,14,14,14,1.000000,GPU,blocks/blk_0004665.npy
4666,583,2,14,14,14,1.000000,GPU,blocks/blk_0004666.npy
4667,583,3,14,14,14,0.999636,GPU,blocks/blk_0004667.npy
4668,583,4,14,14,14,1.000000,GPU,blocks/blk_0004668.npy
4669,583,5,14,14,14,1.000000,GPU,blocks/blk_0004669.npy
4670,583,6,14,14,14,1.000000,GPU,blocks/blk_0004670.npy
4671,583,7,14,14,14,1.000000,GPU,blocks/blk_0004671.npy
4672,584,0,14,14,14,0.922012,GPU,blocks/blk_0004672.npy
4673,584,1,14,14,14,0.725948,GPU,blocks/blk_0004673.npy
4674,584,2,14,14,14,0.982872,GPU,blocks/blk_0004674.npy
4675,584,3,14,14,14,0.706633,GPU,blocks/blk_0004675.npy
4676,584,4,14,14,14,0.962828,GPU,blocks/blk_0004676.npy
4677,584,5,14,14,14,0.908892,GPU,blocks/blk_0004677.npy
4678,584,6,14,14,14,0.995262,GPU,blocks/blk_0004678.npy
4679,584,7,14,14,14,0.796647,GPU,blocks/blk_0004679.npy
4680,585,0,14,14,14,1.000000,GPU,blocks/blk_0004680.npy
4681,585,1,14,14,14,0.995991,GPU,blocks/blk_0004681.npy
4682,585,2,14,14,14,1.000000,GPU,blocks/blk_0004682.npy
4683,585,3,14,14,14,1.000000,GPU,blocks/blk_0004683.npy
4684,585,4,14,14,14,1.000000,GPU,blocks/blk_0004684.npy
4685,585,5,14,14,14,1.000000,GPU,blocks/blk_0004685.npy
4686,585,6,14,14,14,1.000000,GPU,blocks/blk_0004686.npy
4687,585,7,14,14,14,1.000000,GPU,blocks/blk_0004687.npy
4688,586,0,14,14,14,0.889213,GPU,blocks/blk_0004688.npy
4689,586,1,14,14,14,0.787536,GPU,blocks/blk_0004689.npy
4690,586,2,14,14,14,0.885933,GPU,blocks/blk_0004690.npy
4691,586,3,14,14,14,0.946793,GPU,blocks/blk_0004691.npy
4692,586,4,14,14,14,0.987974,GPU,blocks/blk_0004692.npy
4693,586,5,14,14,14,0.940233,GPU,blocks/blk_0004693.npy
4694,586,6,14,14,14,0.994169,GPU,blocks/blk_0004694.npy
4695,586,7,14,14,14,0.970481,GPU,blocks/blk_0004695.npy
4696,587,0,14,14,14,0.985058,GPU,blocks/blk_0004696.npy
4697,587,1,14,14,14,1.000000,GPU,blocks/blk_0004697.npy
4698,587,2,14,14,14,0.216837,CPU,blocks/blk_0004698.npy
4699,587,3,14,14,14,0.527697,GPU,blocks/blk_0004699.npy
4700,587,4,14,14,14,0.998178,GPU,blocks/blk_0004700.npy
4701,587,5,14,14,14,0.969752,GPU,blocks/blk_0004701.npy
4702,587,6,14,14,14,0.084913,CPU,blocks/blk_0004702.npy
4703,587,7,14,14,14,0.127915,CPU,blocks/blk_0004703.npy
4704,588,0,14,14,14,0.999636,GPU,blocks/blk_0004704.npy
4705,588,1,14,14,14,0.999636,GPU,blocks/blk_0004705.npy
